City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
802,Tuy Hoa,VN,75.2,overcast clouds,13.0833,109.3,CenDeluxe Hotel Tuy Hoa
803,Morondava,MG,73.74,scattered clouds,-20.2833,44.2833,La Case Bambou
804,Beloha,MG,70.25,few clouds,-25.1667,45.05,
805,Manuk Mangkaw,PH,82.22,overcast clouds,4.8,119.85,
806,Mount Pleasant,US,73.4,scattered clouds,32.7941,-79.8626,Best Western Patriots Point
808,Gweta,BW,73.18,clear sky,-20.1833,25.2333,Gweta Lodge
811,Naze,JP,71.6,broken clouds,28.3667,129.4833,奄美ポートタワーホテル
813,Narasannapeta,IN,75.78,few clouds,18.4167,84.05,G.lingaraju home
815,Auki,SB,85.32,light rain,-8.7676,160.7034,Auki Motel
816,Chiang Klang,TH,78.01,few clouds,19.2938,100.8617,Sangthong Resort
821,Teshie,GH,82.4,clear sky,5.5836,-0.1072,Adinkra Lodge
822,Metro,ID,75.27,light rain,-5.1131,105.3067,OYO 3177 Wisma Lintang
826,Rajura,IN,79.16,clear sky,19.7833,79.3667,Bharat Lodge
828,Port Hedland,AU,82.4,scattered clouds,-20.3167,118.5667,The Esplanade Hotel
829,Sao Miguel Do Iguacu,BR,77.0,moderate rain,-25.3481,-54.2378,Hotel Itaguaçu
831,Rio Grande,BR,71.01,moderate rain,-32.035,-52.0986,Hotel Atlântico Rio Grande
834,Labuhan,ID,79.43,few clouds,-6.8844,112.2051,PT PPI Lamongan Tambak C
836,Karaton,ID,81.0,mist,-6.3424,106.1045,Parkir Mobil Wisata CAS Water Park
841,Perth,AU,71.01,clear sky,-31.9333,115.8333,Beatty Lodge
848,Luanda,AO,78.8,few clouds,-8.8368,13.2343,LANDU MARINEZA LUFUANDU TONI
851,Envira,BR,73.02,overcast clouds,-7.3,-70.2167,
852,Sambava,MG,74.59,overcast clouds,-14.2667,50.1667,Melrose
858,Simplicio Mendes,BR,80.33,broken clouds,-7.8539,-41.9103,Fidalgo
860,Puerto Baquerizo Moreno,EC,78.4,few clouds,-0.9,-89.6,Hotel los Algarrobos
862,Sainte-Suzanne,RE,75.2,light rain,-20.9061,55.6089,Gites Ango
863,Itarema,BR,76.21,broken clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
864,Poum,NC,81.14,clear sky,-20.2333,164.0167,Gîte kajeon
868,Araouane,ML,74.89,clear sky,18.9048,-3.5265,
870,Dire,ML,83.46,broken clouds,12.2833,-10.9667,
872,Jackson,US,72.0,clear sky,42.4165,-122.8345,Agate Village Apartments
874,Makaha,US,84.2,scattered clouds,21.4694,-158.2175,Makaha Resort
875,Lockhart,US,82.0,broken clouds,28.6194,-81.4426,Courtyard by Marriott Orlando Altamonte Springs/Maitland
879,Marawi,PH,77.0,broken clouds,7.9986,124.2928,Derogongan Residence
880,Tonj,SS,79.18,clear sky,7.2737,28.6822,
883,Borba,BR,74.62,light rain,-4.3878,-59.5939,Hotel da Amazônia
886,Ghanzi,BW,70.38,scattered clouds,-21.5667,21.7833,Ghanzi Farmhouse
887,Xuddur,SO,73.38,overcast clouds,4.1213,43.8894,Banjanay Hotel
888,Pangai,TO,81.77,light rain,-19.8,-174.35,Ha'apai Beach Resort
889,Kota,IN,78.21,clear sky,25.1833,75.8333,Hotel Tanishq
891,Lodja,CD,70.95,overcast clouds,-3.4833,23.4333,
893,San Alberto,CO,78.12,overcast clouds,7.7611,-73.3922,Hotel San Alberto Plaza
896,Simoes,BR,76.57,broken clouds,-7.5989,-40.8178,Hotel Ponto Certo
901,Thai Binh,VN,73.4,light intensity drizzle,20.45,106.3333,Sweden Hotel
906,Ambulu,ID,78.06,broken clouds,-8.345,113.6058,Hotel Ambulu Jember
907,Mongo,TD,83.25,broken clouds,12.1844,18.692999999999998,Résidences du Programme FIDA
911,Tshela,CD,73.58,overcast clouds,-4.9833,12.9333,Hotel Mirador
914,Rio Brilhante,BR,81.52,broken clouds,-21.8019,-54.5464,Hotel Cattani
918,Maua,BR,79.0,clear sky,-23.6678,-46.4614,Hotel Capriccio Mauá
921,Batangafo,CF,78.84,light rain,7.3008,18.2833,OCHA Office
922,Songkhla,TH,77.0,few clouds,6.8333,100.6667,น.ส ซัลมา สาแม็ง
926,Mpulungu,ZM,70.81,light rain,-8.7623,31.1141,Nhkupi Lodge
930,Caborca,MX,78.01,clear sky,30.5838,-111.101,Hotel Los Lagos
932,Porto Novo,BJ,84.2,few clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
933,Nioaque,BR,79.14,overcast clouds,-21.1353,-55.83,Nioaque Novo Hotel
934,Grand Baie,MU,77.0,broken clouds,-20.0182,57.5802,Trou aux Biches Beachcomber Golf Resort & Spa
935,Yuli,NG,78.78,few clouds,9.6989,10.2744,
936,Mahe,IN,77.23,overcast clouds,11.7,75.5333,Mahi Midas
939,Toamasina,MG,73.4,light rain,-18.1667,49.3833,Hotel H1
943,San Vicente,AR,71.55,moderate rain,-26.6167,-54.1333,Complejo Turístico Farelluk
945,Iracoubo,GF,76.66,overcast clouds,5.4802,-53.2011,Le Gite D Iracoubo
946,Minbu,MM,81.34,overcast clouds,20.1833,94.8833,Kaung Thar Guest House - Burmese Only
956,Bam,IR,75.96,clear sky,29.105999999999998,58.357,Bam Tourist Hotel
958,Jizan,SA,78.8,clear sky,17.3333,42.6667,شهدان. ابوالحجر
962,Gemena,CD,70.75,broken clouds,3.25,19.7667,Hôtel Goshen
966,Atambua,ID,77.59,overcast clouds,-9.1061,124.8925,Pastori 1 Jemaat Polycarpus
969,San Felipe,VE,70.9,overcast clouds,10.3399,-68.7425,Posada Llovizna Rodríguez
973,Flinders,AU,72.0,clear sky,-34.5833,150.8552,Shellharbour Resort & Conference Centre
974,Boende,CD,72.05,few clouds,-0.2167,20.8667,
976,Tandalti,SD,75.85,clear sky,13.0167,31.8667,منزل : الهادي محمد مساعد
981,Tiarei,PF,87.8,light rain,-17.5333,-149.3333,Le Rocher de Tahiti
991,Puerto Lopez,CO,79.0,overcast clouds,4.0845,-72.956,Resguardo Indigena Maguare
993,Puerto Cabezas,NI,82.4,broken clouds,14.0351,-83.3888,Cabaña Caribe
994,Les Cayes,HT,76.64,scattered clouds,18.2,-73.75,Villa Orphee
996,Malakal,SS,84.07,scattered clouds,9.5334,31.6605,Nile Palace Hotel
1003,Rohnert Park,US,73.99,clear sky,38.3396,-122.7011,DoubleTree by Hilton Hotel Sonoma Wine Country
1009,Vieques,PR,78.8,scattered clouds,18.425,-65.8329,"The St. Regis Bahia Beach Resort, Puerto Rico"
1014,Bubaque,GW,76.19,overcast clouds,11.2833,-15.8333,"Casa Dora, Bubaque"
1015,Charters Towers,AU,82.81,clear sky,-20.1,146.2667,Cattleman's Rest Motor Inn
1016,Alenquer,BR,77.0,clear sky,-1.9417,-54.7383,Josilene Castro
1017,Laibin,CN,73.02,overcast clouds,23.7,109.2667,GreenTree Alliance Laibin Railway Station Hotel
1020,Kuching,MY,77.0,few clouds,1.55,110.3333,The Ranee Boutique Suites
1021,Arawa,PG,84.56,light rain,-6.2132,155.5367,Coastline Guest House
1027,Palmas De Monte Alto,BR,74.37,overcast clouds,-14.2672,-43.1619,RAVENA AUTO POSTO LTDA
1035,Diu,IN,78.76,clear sky,20.7141,70.9822,Hotel Relax Inn
1038,Cotonou,BJ,84.2,few clouds,6.3654,2.4183,Novotel Cotonou Orisha
1040,Niquero,CU,80.42,few clouds,20.0431,-77.5828,Islazul Niquero
1041,Gold Coast,AU,82.4,clear sky,-28.0,153.4333,Mantra Towers of Chevron Surfers Paradise
1042,Peruibe,BR,77.16,moderate rain,-24.32,-46.9983,Hotel Pousada Xapuri
1045,Mahibadhoo,MV,79.72,overcast clouds,3.7833,72.9667,Omadhoo Inn
1048,Wewak,PG,80.51,moderate rain,-3.5534,143.6268,In Wewak Boutique Hotel
1049,Ambanja,MG,73.2,overcast clouds,-13.6833,48.45,Hotel Salama and Fast Food
1051,Namatanai,PG,84.7,light rain,-3.6667,152.4333,Namatanai Hotel
1060,Japura,ID,73.85,few clouds,-0.3167,102.35,Rumah mbah Jamah
1061,Ipira,BR,72.5,overcast clouds,-12.1583,-39.7372,Pallace Hotel e Restaurante
1063,Barranca,PE,70.14,few clouds,-10.75,-77.7667,El Olivar Hospedaje
1064,Kuah,MY,78.8,few clouds,6.3265,99.8432,Azio Hotel
1067,Lodwar,KE,83.25,overcast clouds,3.1191,35.5973,Turkwel Lodge
1068,Champerico,GT,86.0,scattered clouds,14.3,-91.9167,"Hotel y restaurante ""El Diamante"""
1077,Tuni,IN,74.35,few clouds,17.35,82.55,Sai Krishna Lodge
1079,Nizwa,OM,76.08,few clouds,22.9333,57.5333,Orient Apartments
1082,Katherine,AU,84.2,overcast clouds,-14.4667,132.2667,Pine Tree Motel
1083,Dawei,MM,77.22,light rain,14.0833,98.2,Hotel Dawei
1084,Mangaratiba,BR,78.8,clear sky,-22.9597,-44.0406,Portobello Resort & Safari
1089,Xiongzhou,CN,74.21,clear sky,25.1167,114.3,Xinhewan Business Hotel
1091,Saint-Pierre,RE,75.2,broken clouds,-21.3393,55.4781,Lindsey Hôtel
1094,Santa Isabel,BR,78.8,clear sky,-23.3156,-46.2214,Chácara Sombra do Altíssimo
1096,Ambovombe,MG,71.17,clear sky,-25.1667,46.0833,RELAHARA
1101,Nortelandia,BR,75.49,clear sky,-14.4547,-56.8028,Hotel Karysmã
1103,Acari,PE,74.03,scattered clouds,-15.4311,-74.6158,HOSPEDAJE XIMENA
1104,Batticaloa,LK,78.76,broken clouds,7.7102,81.6924,Grand Star Guest House
1111,Bairiki,KI,86.0,few clouds,1.3292,172.9752,Tarawa Boutique Hotel
1112,Tchollire,CM,83.44,scattered clouds,8.4022,14.1698,"Auberge ""l'amicale"""
1113,Samarai,PG,84.58,broken clouds,-10.6167,150.6667,Nuli Sapi
1118,Black River,JM,82.4,few clouds,18.0264,-77.8487,Idlers' Rest Beach Hotel
1120,Ojinaga,MX,80.6,clear sky,29.5667,-104.4167,Suites Las Palmas
1122,Kandi,BJ,81.25,clear sky,11.1342,2.9386,Baric Motel De Kandi
1124,Costa Rica,BR,78.35,overcast clouds,-23.4167,-54.65,
1125,North Myrtle Beach,US,70.0,scattered clouds,33.816,-78.68,Avista Resort
1127,Abohar,IN,71.62,clear sky,30.15,74.1833,OYO 37129 Hotel Piccadily
1130,Lakatoro,VU,84.63,scattered clouds,-16.0999,167.4164,Lakatoro Palm Lodge
1131,Dubai,AE,78.8,clear sky,25.2582,55.3047,"Radisson Blu Hotel, Dubai Deira Creek"
1134,Porto Belo,BR,77.0,scattered clouds,-27.1578,-48.5531,Costa Verde Beach Hotel
1137,Antalaha,MG,74.1,overcast clouds,-14.9003,50.2788,Hotel Vitasoa
1148,Santa Elena,EC,78.8,clear sky,-2.2333,-80.85,HOTEL CISNE II
1151,Manutuke,NZ,75.0,overcast clouds,-38.6833,177.9167,Jolly Stockman Hotel
1155,Pauini,BR,74.01,overcast clouds,-7.7136,-66.9764,Casa do Kiwliks
1156,Keti Bandar,PK,77.09,overcast clouds,24.1447,67.4497,Haji laloo memon house
1158,Cockburn Town,TC,77.0,scattered clouds,21.4612,-71.1419,Osprey Beach Hotel
1163,Carira,BR,72.63,few clouds,-10.3608,-37.7011,Praca dos motorista
1167,Itupiranga,BR,73.98,overcast clouds,-5.1347,-49.3267,Hotel Panorama
1170,Palauig,PH,83.16,overcast clouds,15.435,119.9045,Myhousebythesea
1172,Alto Longa,BR,75.38,broken clouds,-5.2511,-42.2103,pousada E Restaurante Longá
1173,Sapele,NG,78.28,broken clouds,5.8941,5.6767,Movig Hotel & Suites
1174,Riyadh,SA,73.4,scattered clouds,24.6877,46.7219,InterContinental Riyadh
1175,Tabou,CI,77.0,light rain,4.423,-7.3528,hotêl doufoulougou
1176,Nong Khai,TH,87.01,light rain,17.9167,103.0833,จารุวรรณ วงชัยยา
1180,Jawhar,SO,77.34,overcast clouds,2.7809,45.5005,cosoble spare parts
1181,Mamou,GN,72.79,few clouds,10.5,-12.0,
1182,Gangapur,IN,74.93,clear sky,26.4833,76.7167,Hotel Haveli
1184,Santiago De Cao,PE,70.56,scattered clouds,-7.9589,-79.2392,Villa Konecta - Alojamiento Familiar
1185,Manokwari,ID,76.33,moderate rain,-0.8667,134.0833,Swiss Belhotel Manokwari
1191,Olinda,BR,78.8,light rain,-8.0089,-34.8553,Hotel Albergue de Olinda
1193,Sokoto,NG,73.09,clear sky,13.0609,5.239,Shukura Coral Hotel
1195,Alugan,PH,81.09,broken clouds,12.2188,125.4808,JM Lodge
1199,Mocuba,MZ,71.87,moderate rain,-16.8392,36.9856,Phama Lodge
1202,Ahmadpur,IN,78.67,clear sky,18.7,76.9333,Hengane (Pitashri Niwas)
1204,Kaduqli,SD,79.14,clear sky,11.0167,29.7167,فندق الله جابو
1206,Sibolga,ID,76.39,broken clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
1210,Lazaro Cardenas,MX,79.3,clear sky,17.9583,-102.2,Hotel Quinta Antigua
1211,Khartoum,SD,73.99,clear sky,15.5518,32.5324,Hotel China
1212,Male,MV,82.4,broken clouds,4.1748,73.5089,Hotel Octave Maldives
1213,Clarence Town,AU,75.0,clear sky,-32.5833,151.7833,River Downs Cottage
1214,Mayumba,GA,79.81,moderate rain,-3.432,10.6554,LIKWALE LODGE
1215,Yaan,NG,84.04,scattered clouds,7.3833,8.5667,
1218,Maunabo,PR,78.01,clear sky,18.0072,-65.8993,Maunacaribe
1222,Betare Oya,CM,74.23,light rain,5.6,14.0833,Auberge Tembina Betaré Oya
1223,Barra,BR,83.07,broken clouds,-11.0894,-43.1417,Motel Albatroz
1229,Santarem,BR,77.0,clear sky,-2.4431,-54.7083,Ecotur Lodge
1230,Mana,GF,76.53,broken clouds,5.6592,-53.7767,LE SAMANA
1235,Na Wa,TH,87.01,scattered clouds,17.4897,104.1006,ร้านช่างเจมส์ สแตนเลส ประตู อื่นๆ คอกซิ่ง นาหว้านครพนม
1237,Mabaruma,GY,71.91,overcast clouds,8.2,-59.7833,
1238,Boueni,YT,80.6,clear sky,-12.9025,45.0761,The feet in water
1240,Kiunga,PG,86.04,broken clouds,-6.1219,141.2906,Airport Lodge Kiunga
1241,Pushkar,IN,73.08,clear sky,26.5,74.55,Orchard - Tents and Tranquility
1245,Ouadda,CF,72.16,scattered clouds,8.0777,22.4007,
1256,Puerto Carreno,CO,84.47,overcast clouds,6.189,-67.4859,Casa Hotel Victoria
1261,Jaque,PA,78.75,light rain,7.5175,-78.1703,Imbu Bua Lodge
1264,Impfondo,CG,73.6,few clouds,1.6381,18.0667,Préfecture de la Likouala
1265,Gadsden,US,77.0,few clouds,34.0143,-86.0066,Hampton Inn Gadsden
1266,Mahanoro,MG,75.27,clear sky,-19.9,48.8,BUNGALOW MAHAMANINA
1267,Pabna,BD,72.59,light rain,24.0,89.25,Hotel Dream Palace International
1271,Iralaya,HN,82.4,few clouds,15.0,-83.2333,Iglesia morava renovada
1273,Pa Sang,TH,80.01,few clouds,18.5262,98.9394,โรงแรม จามจุรี 99
1280,Merauke,ID,83.59,scattered clouds,-8.4667,140.3333,PC
1281,Codajas,BR,74.57,overcast clouds,-3.8367,-62.0569,Hotel Tamires
1283,Dalbandin,PK,74.16,few clouds,28.8947,64.4101,Sanjrani House
1288,Uruacu,BR,71.22,broken clouds,-14.5247,-49.1408,Cassius Hotel
1289,Sidrolandia,BR,78.8,clear sky,-20.9319,-54.9614,Agropet São Francisco
1290,Guarapari,BR,78.8,clear sky,-20.6667,-40.4975,Hotel Porto do Sol
1295,Kingston,JM,82.4,few clouds,17.997,-76.7936,The Jamaica Pegasus Hotel
1297,Alyangula,AU,86.16,broken clouds,-13.8483,136.4192,Groote Eylandt Lodge
1300,Fremont,US,75.0,clear sky,37.5483,-121.9886,All Suites Islander Motels
1301,Paulo Afonso,BR,76.21,few clouds,-9.4061,-38.2147,Pousada Ilha Bela
1302,Floriano,BR,76.28,scattered clouds,-6.7669,-43.0225,Hotel Maktub
1305,Victoria Point,AU,81.0,clear sky,-27.5833,153.3,Bay Retreat Motel
1306,Oriximina,BR,76.15,scattered clouds,-1.7656,-55.8661,Pousada Tia Amélia
1308,Ternate,ID,79.77,moderate rain,0.8,127.4,Grand Dafam Bela Ternate
1309,Mitsamiouli,KM,82.08,broken clouds,-11.3847,43.2844,Foyer ADM
1312,Caxito,AO,78.8,broken clouds,-8.5785,13.6643,
1320,Amapa,BR,71.28,overcast clouds,1.0,-52.0,
1321,Iranshahr,IR,74.48,overcast clouds,27.2025,60.6848,پلکه بزرگ
1322,Mangrol,IN,77.74,scattered clouds,21.1167,70.1167,Hotel The Royal Honours
1324,Amalapuram,IN,72.21,few clouds,16.5833,82.0167,swayamprabha service apartments
1328,Varzelandia,BR,73.33,scattered clouds,-15.7014,-44.0275,Pousada Portal da Cidade
1329,Patiya,BD,70.59,overcast clouds,22.2931,91.9762,R Village
1335,Baculin,PH,81.09,overcast clouds,7.4525,126.5842,Shovy's Cove
1336,Pak Phanang,TH,77.0,few clouds,8.3511,100.20200000000001,Green Park Inn Hotel
1341,Sijunjung,ID,71.01,overcast clouds,-0.6876,100.9537,Hotel Bukik Gadang
1346,Sikasso,ML,83.75,few clouds,10.9167,-7.0,
1350,Alcantara,BR,80.6,broken clouds,-2.4089,-44.4147,Pousada da Josefa
1353,Paita,PE,78.8,clear sky,-5.0892,-81.1144,Hotel Náutico de Paita
1355,Ler,SS,81.7,few clouds,8.3018,30.1418,
1358,Innisfail,AU,79.0,light rain,-17.5333,146.0333,Moondarra Motel
1359,Save,BJ,81.07,broken clouds,8.0425,2.4859999999999998,Restaurant Plazza Hotel
1362,Myrtle Beach,US,73.99,overcast clouds,33.6891,-78.8867,Bay View Resort Myrtle Beach
1364,Phoenix,US,80.01,scattered clouds,33.4484,-112.074,Kimpton Hotel Palomar Phoenix
1367,Mbandaka,CD,73.58,scattered clouds,0.0487,18.2603,Guest House Epervier
1371,Acapulco,MX,84.2,clear sky,16.8634,-99.8901,HS Hotsson Smart Acapulco
1372,Chake Chake,TZ,78.55,overcast clouds,-5.2459,39.7666,Hotel Archipelago
1375,Corn Island,NI,79.29,clear sky,12.1694,-83.0418,Big Fish Guest House
1379,Manaus,BR,80.6,scattered clouds,-3.1019,-60.025,Manaus Hotéis Millennium
1385,Indramayu,ID,77.47,overcast clouds,-6.3264,108.32,Grand Trisula Hotel
1388,Kampong Cham,KH,80.29,overcast clouds,11.9934,105.4635,7 Makara Hotel
1392,Snyder,US,71.6,clear sky,32.7179,-100.9176,Holiday Inn Express & Suites Snyder
1399,Dwarka,IN,77.5,broken clouds,22.2394,68.9678,Hotel Narayan Avezika Comfort
1400,Wanning,CN,75.96,overcast clouds,18.8003,110.3967,Paradise Hotel
1405,Kuala Terengganu,MY,77.0,few clouds,5.3302,103.1408,Hotel Grand Continental Kuala Terengganu (4 Star)
1411,Kununurra,AU,84.2,overcast clouds,-15.7667,128.7333,Hotel Kununurra
1412,La Asuncion,VE,76.21,overcast clouds,11.0333,-63.8628,Colinas de Matasiete
1416,Cantanhede,BR,72.64,moderate rain,-3.6333,-44.3767,HOTEL FE EM DEUS
1417,Juazeiro,BR,84.2,clear sky,-9.4117,-40.4986,JB Hotel
1418,Passagem Franca,BR,71.2,broken clouds,-6.1797,-43.7836,Hotel Brasil
1419,Sagua De Tanamo,CU,75.22,clear sky,20.5819,-75.2414,
1420,Iquitos,PE,78.8,scattered clouds,-3.7481,-73.2472,Casa Morey Hotel & Restaurant
1423,Guhagar,IN,78.06,broken clouds,17.4842,73.1929,Hotel Seawinds
1429,Saint-Georges,GD,78.8,scattered clouds,12.0564,-61.7485,Siesta Hotel
1431,Bangassou,CF,70.83,overcast clouds,4.7413,22.8184,
1432,Kudahuvadhoo,MV,78.94,overcast clouds,2.6708,72.8944,Niyama Private Islands Maldives
1433,Wilmington Island,US,75.2,broken clouds,32.0036,-80.9737,Breezeway Studio Manor LLC
1439,Langsa,ID,74.97,scattered clouds,4.4683,97.9683,OYO 2964 Hotel Ridho
1441,Tutoia,BR,76.03,overcast clouds,-2.7619,-42.2744,Pousada Guará's
1442,Lakota,CI,72.88,overcast clouds,5.8528,-5.6883,Aziz bah divers
1444,Lagos,NG,79.25,broken clouds,6.5833,3.75,
1445,Alpharetta,US,78.01,overcast clouds,34.0754,-84.2941,Hilton Garden Inn Atlanta Northpoint
1448,Kishni,IN,73.54,clear sky,27.0247,79.2634,श्री आंनद ग्रुप
1453,Gamba,GA,78.4,light rain,-2.65,10.0,
1454,Chahuites,MX,83.91,clear sky,16.2833,-94.1833,Casa de los hermanos Matus moreno
1455,Belize,BZ,81.0,clear sky,17.25,-88.75,Villa San Juan
1456,Brownsville,US,80.6,overcast clouds,25.9018,-97.4975,University Inn & Suites
1458,Tiassale,CI,75.67,overcast clouds,5.8983,-4.8283,Hotel La Villa Des Hotes Tiassale
1463,Moanda,GA,72.23,broken clouds,-1.5575,13.2178,Motel Hippo +
1466,Birao,CF,77.95,few clouds,10.2849,22.7882,
1469,Ngaoundere,CM,71.06,broken clouds,7.3167,13.5833,Hotel Mentong Palace
1470,Fiditi,NG,76.75,broken clouds,7.7136,3.9172,"FBC Guest House, Fiditi"
1472,Kloulklubed,PW,82.4,broken clouds,7.0419,134.2556,Storyboard Beach Resort
1474,San Ignacio,BZ,89.6,clear sky,17.1561,-89.0714,Rainforest Haven Inn
1475,Bouca,CF,76.33,overcast clouds,6.5105,18.2733,
1476,Dong Hoi,VN,74.52,overcast clouds,17.4833,106.6,Nam Long Hotel
1479,Nuevo Progreso,MX,80.01,few clouds,23.1667,-97.95,Balneario Rio el Paraiso
1481,Ormara,PK,77.05,overcast clouds,25.2088,64.6357,Crystal Beach and Camping Resort Ormara
1482,Zaraza,VE,77.63,overcast clouds,9.3503,-65.3245,Hotel Zaraza
1487,Araceli,PH,82.24,overcast clouds,10.5529,119.9913,JBryan Traveler's Inn
1492,San Francisco,US,73.4,clear sky,37.7749,-122.4194,The Clift Royal Sonesta Hotel
1494,Acarau,BR,76.82,broken clouds,-2.8856,-40.12,castelo pizzaria
1498,Brazzaville,CG,75.2,few clouds,-4.2658,15.2832,Hotel Murex
1503,Panama City,PA,86.0,scattered clouds,8.9936,-79.5197,Hotel Riande Granada Urban
1505,Inongo,CD,73.17,light rain,-1.95,18.2667,Hotel Du Lac
1506,Ariquemes,BR,73.29,scattered clouds,-9.9133,-63.0408,Hotel Sol Nascente - Ariquemes - RO
1511,Pemangkat,ID,76.69,overcast clouds,1.1667,108.9667,Kost H.Syamsuddin
1516,Tungi,BD,78.8,haze,23.89,90.4058,Grand Dhaka Hotel
1517,The Valley,AI,78.8,broken clouds,18.217,-63.0578,CeBlue Villas & Beach Resort
1520,Khudumelapye,BW,71.73,broken clouds,-23.8833,24.75,
1522,Haapiti,PF,87.8,scattered clouds,-17.5667,-149.8667,Linareva Moorea Beach Resort
1523,Trincomalee,LK,79.7,broken clouds,8.5711,81.2335,Welcombe Hotel
1525,Christchurch,NZ,80.01,broken clouds,-43.5333,172.6333,The George
1537,Kanel,SN,84.2,clear sky,15.4916,-13.1763,
1538,Santa Isabel Do Rio Negro,BR,74.86,overcast clouds,-0.4139,-65.0192,Hotel GSA
1539,Barreirinhas,BR,75.22,moderate rain,-2.7469,-42.8264,Gran Lençóis Flat Residence
1546,Sainte-Marie,RE,75.2,light rain,-20.8968,55.5496,Les pailles en queue de Sainte Marie
1548,Bacolod,PH,82.53,overcast clouds,10.6667,122.95,Planta Hotel & Residences
1549,Serra Talhada,BR,73.4,broken clouds,-7.9919,-38.2983,Pousada São Luiz
1550,Yilan,TW,77.0,clear sky,24.756999999999998,121.75299999999999,Dar Chen Hotel
1551,Sweetwater,US,79.0,scattered clouds,25.7634,-80.3731,Li'l Abner Mobile Home Park
1552,Pangkalanbuun,ID,76.19,light rain,-2.6833,111.6167,Grand Kecubung Hotel
1558,Benguela,AO,76.93,broken clouds,-12.5763,13.4055,Hotel Praia Morena
1559,Digha,IN,76.77,few clouds,21.6833,87.55,Khoniker Atithi
1562,Axim,GH,78.44,broken clouds,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
1563,Phuket,TH,80.6,scattered clouds,8.0,98.25,The Surin Phuket
1564,Fuerte Olimpo,PY,78.22,moderate rain,-21.0415,-57.8738,Hospedaje DAMI
1566,Pocone,BR,81.3,scattered clouds,-16.2567,-56.6228,Hotel e Churrascaria Pantaneira
1568,Nicoya,CR,84.2,clear sky,10.1483,-85.45200000000001,Guayacan Real
1569,Lima,PE,70.0,clear sky,-12.0432,-77.0282,Gran Hotel Bolivar Lima
1571,Pineville,US,78.8,overcast clouds,31.3224,-92.4343,"Country Inn & Suites by Radisson, Pineville, LA"
1572,Tubajon,PH,81.25,overcast clouds,10.3317,125.5619,Taganas Beach Resort
1573,Limbang,MY,77.0,broken clouds,4.75,115.0,Purnama Hotel
1575,Tela,HN,86.0,scattered clouds,15.7833,-87.45,Hotel & Restaurante Cesar Mariscos
1578,Beira,MZ,78.8,light rain,-19.8436,34.8389,Beira Terrace Hotel
1579,Garowe,SO,70.39,broken clouds,8.4054,48.4845,Curubo Hotel
1582,Bay Saint Louis,US,75.2,scattered clouds,30.3088,-89.33,The Abode Guest House
1585,Road Town,VG,78.8,scattered clouds,18.4167,-64.6167,"ZINGARA 76ft Catamaran, full crew-all included"
1586,Douentza,ML,79.34,clear sky,14.9951,-2.9517,Ogomono Doumbo
1587,Voh,NC,89.44,clear sky,-20.9667,164.7,Le gîte du Koniambo
1589,Tupelo,US,78.8,few clouds,34.2576,-88.7034,"Hilton Garden Inn Tupelo, MS"
1594,Barreirinha,BR,74.93,scattered clouds,-2.7933,-57.07,Hotel e Restaurante Tupana Iwato
1599,Kihei,US,82.4,scattered clouds,20.785,-156.4656,Maui Sunset
1601,Cassilandia,BR,75.04,scattered clouds,-19.1133,-51.7342,Delirius Motel
1614,Barreiros,BR,75.54,overcast clouds,-8.8183,-35.1864,Recanto Bird
1619,Ambuclao,PH,76.24,broken clouds,16.4833,120.75,Lolo Cancio’s Inn & Restaurant
1620,Am Timan,TD,82.04,broken clouds,11.0297,20.2827,Palais du chef Canton Salamt
1623,Bousse,BF,89.6,few clouds,12.6606,-1.8922,Maison d'hôtes EBEN-EZER DE BOUSSE
1626,Gambela,ET,78.13,broken clouds,8.25,34.5833,Solomon Debebe Hotel
1628,Isla Mujeres,MX,80.6,scattered clouds,21.2311,-86.73100000000001,Hotel La Joya Isla Mujeres
1629,Apud,PH,79.83,broken clouds,13.1393,123.2916,Pamar Beach Resort
1633,Sao Jose Da Coroa Grande,BR,76.78,overcast clouds,-8.8978,-35.1478,Crôa Mares Hotel
1635,Dabakala,CI,77.32,broken clouds,8.3667,-4.4333,Hôtel Campement
1639,Ndende,GA,73.72,light rain,-2.4008,11.3581,
1640,Betong,TH,71.83,few clouds,5.7743,101.0723,New Cathay Hotel
1642,Boca Do Acre,BR,74.12,broken clouds,-8.7522,-67.3978,Hotel Sao Pedro
1645,Midland,US,79.0,clear sky,31.9974,-102.0779,DoubleTree by Hilton Hotel Midland Plaza
1646,Dongzhen,CN,73.42,overcast clouds,22.3797,110.9389,茂名中汇时尚酒店
1647,Kimbe,PG,87.01,overcast clouds,-5.5502,150.1429,Kimbe Bay Hotel
1650,Cozumel,MX,81.0,scattered clouds,20.5083,-86.9458,Cozumel Palace® All Inclusive Resort
1656,Tambun,ID,81.0,mist,-6.2641,107.0712,@HOM Premiere Tambun
1660,Muisne,EC,76.71,scattered clouds,0.6,-80.0333,Quinta Samay
1663,Green Valley,US,70.0,clear sky,31.8543,-110.9937,Best Western Green Valley Inn
1664,Kempsey,AU,79.0,clear sky,-31.0833,152.8333,Park Drive Motel
